Date	Open	High	Low	Close	Adj Close	Volume
10/08/18	377.299988	382.100006	376	379.299988	372.348083	1142258
13/08/18	378	379.600006	374.649994	377.149994	370.237518	1438549
14/08/18	377.549988	378.700012	371	373.149994	366.310791	1501909
16/08/18	372	374.100006	367.299988	370.299988	363.513031	2376448
17/08/18	371	379.100006	371	374.100006	367.243378	1983257
20/08/18	376.399994	379.5	374.149994	378.25	371.317352	1280487
21/08/18	378.549988	382	375.399994	377.950012	371.022858	1592878
23/08/18	379.700012	385.600006	372.5	384.5	377.452789	2012760
24/08/18	385	387.799988	375	376.75	369.844818	2085488
27/08/18	378	382.299988	375.549988	378.649994	371.710022	2055581
28/08/18	380.399994	388.399994	376.149994	386.950012	379.85791	5128415
29/08/18	383.25	393.299988	383.25	385.899994	378.827118	3234342
30/08/18	386.200012	389.200012	380.100006	383.75	376.716553	3566612
31/08/18	384	394	381.200012	383.149994	376.127502	3931829
03/09/18	384	392.950012	378.450012	384.450012	377.403717	2744322
04/09/18	384.549988	386.950012	372.450012	373.75	366.899811	2960605
05/09/18	374.299988	380.5	368.5	379.200012	372.249908	2276777
06/09/18	381.5	387.5	374.649994	384.799988	377.747314	1820623
07/09/18	383.049988	385.600006	375.649994	377.450012	370.531982	1859785
10/09/18	375.649994	382.950012	370.600006	371.950012	365.132813	3129554
11/09/18	373.899994	377.850006	363	364.649994	357.966614	2452935
12/09/18	366.700012	377.450012	364.799988	376.049988	369.157623	3711887
14/09/18	376.799988	385.899994	376.100006	380.100006	373.133423	2937705
17/09/18	377.299988	384	376.299988	380.799988	373.820618	1401771
18/09/18	383.600006	388	377.100006	379.549988	372.593506	2692099
19/09/18	382	382.100006	371	372.399994	365.574554	2121141
21/09/18	373.049988	379.75	316.549988	361.75	355.119751	3241191
24/09/18	364.350006	366	338.5	345.850006	339.511169	3415863
25/09/18	345.100006	349.450012	324.299988	337.950012	331.755981	5028005
26/09/18	340.5	344.899994	330.600006	338.549988	332.344971	3424347
27/09/18	338.549988	344.950012	330.149994	335.25	329.105438	4896009
28/09/18	335.25	341	326.5	328.899994	322.871826	4653499
01/10/18	328	334.399994	320	330.350006	324.295288	4159563
03/10/18	327.299988	338	326.399994	329.75	323.706238	4438442
04/10/18	324.700012	329.399994	314	317.049988	311.239014	4508937
05/10/18	317.100006	318.399994	298	301.799988	296.268524	7177862
08/10/18	301.799988	305.600006	294.100006	304.350006	298.77182	5915306
09/10/18	304	324	302.5	318.75	312.907867	5771005
10/10/18	318.700012	332.899994	316	327.100006	321.104828	2734052
11/10/18	320	324.850006	311.100006	313.5	307.754089	2739752
12/10/18	317	327.850006	317	323.149994	317.227203	2428109
15/10/18	326	326.399994	315.149994	321.25	315.362061	1925052
16/10/18	323.399994	335.799988	321.899994	333.350006	327.240265	4764262
17/10/18	337.5	339.299988	309.600006	313.899994	308.146759	3323311
19/10/18	313.950012	320.25	305.350006	315.350006	309.57016	2731598
22/10/18	318.700012	324.899994	308.950012	315.399994	309.619263	4606057
23/10/18	317.350006	320.700012	311	319	313.15329	3893139
24/10/18	325	329.399994	307.399994	314.149994	308.392181	7675048
25/10/18	311.899994	312.899994	298.700012	305.600006	299.998871	4584103
26/10/18	307	310.549988	301.450012	304.100006	298.526398	4704344
29/10/18	305.100006	327.950012	303	326.399994	320.417664	5379930
30/10/18	324	335.399994	320	322.600006	316.687317	4301781
31/10/18	324.600006	324.950012	313.25	318.850006	313.006042	6383757
01/11/18	322.700012	326.600006	313.899994	318.299988	312.466095	5167082
02/11/18	321.700012	340.149994	319.399994	333.600006	327.485687	7387791
05/11/18	334.450012	334.450012	326.700012	329.549988	323.509918	3085488
06/11/18	331	337.450012	323.149994	325.600006	319.632324	5044028
07/11/18	329	329	324.350006	326.200012	320.221313	301934
09/11/18	328	338.850006	326.149994	337.600006	331.412384	3522988
12/11/18	339	344.700012	327.299988	328.649994	322.626404	3573699
13/11/18	327.649994	335	324.700012	334.100006	327.976532	1738296
14/11/18	335.299988	337	329.5	332	325.915009	2981090
15/11/18	334	347.850006	330	346.200012	339.854767	5293256
16/11/18	346	351.399994	342	347.450012	341.081879	3619678
19/11/18	348.200012	352	342.399994	350.549988	344.125031	2321979
20/11/18	349.850006	357.549988	347	355.25	348.738892	5778336
21/11/18	355.25	362.850006	352.549988	361.25	354.628906	3161864
22/11/18	359.350006	370.899994	359.350006	368.149994	361.402466	4446824
26/11/18	368.450012	370.399994	356	369.049988	362.28595	3906643
27/11/18	368.450012	373	363.200012	369.049988	362.28595	4995025
28/11/18	368.200012	369	362.25	365.399994	358.70285	2583045
29/11/18	366.5	371.350006	363.200012	369.799988	363.022186	3425961
30/11/18	369.799988	374.600006	363.600006	365.649994	358.948273	4137466
03/12/18	367.450012	379.899994	365	375.649994	368.764954	4303979
04/12/18	374.450012	375.649994	370.649994	373.799988	366.948883	2615507
05/12/18	375	376.75	372.700012	374.75	367.88147	4847267
06/12/18	372.899994	375.299988	362.600006	363.950012	357.279449	6200377
07/12/18	364.799988	374.600006	363.75	373.450012	366.605316	3286454
10/12/18	360.100006	365.5	357.600006	359.149994	352.567413	2917295
11/12/18	347	363.549988	347	355.75	349.229706	6177739
12/12/18	357	376.149994	355.549988	374.450012	367.587006	2845017
13/12/18	374.899994	376.450012	370	371.049988	364.249298	2369770
14/12/18	370	371.149994	367	368.600006	361.844238	2380991
17/12/18	369.149994	377.600006	369.149994	371.399994	364.592896	3175781
18/12/18	369	374.350006	365	372.899994	366.065399	2687027
19/12/18	373.899994	377.350006	372	375.850006	368.961334	1607147
20/12/18	374.200012	376.850006	369	375.149994	368.274139	2746343
21/12/18	374.299988	379.5	359.149994	361.100006	354.481659	10909545
24/12/18	361.25	366.75	358.299988	361.100006	354.481659	2268806
26/12/18	360.200012	378.5	357.5	376.549988	369.648468	4519020
27/12/18	379.25	385.799988	373.649994	384	376.961975	5043675
28/12/18	384.950012	390.75	384	387.399994	380.299622	3282766
31/12/18	387.200012	389.950012	385.649994	387.700012	380.594177	2062181
01/01/19	386.299988	390.899994	384.049988	389	381.8703	1233249
02/01/19	388	388.950012	378	381.299988	374.311432	1506543
03/01/19	382.399994	385.299988	376.600006	378.100006	371.170074	1902063
04/01/19	378.649994	383.950012	375.850006	382.149994	375.145844	1669709
07/01/19	385	386.950012	379.350006	381.649994	374.654999	1260331
08/01/19	383	383	375.75	378.75	371.808167	2154121
09/01/19	382	382	373.299988	377.299988	370.384735	1166498
10/01/19	377.950012	381.799988	376.950012	380.25	373.28067	1286641
11/01/19	380.299988	381	375.100006	377.149994	370.237518	1829555
14/01/19	377	377	372.399994	374.450012	367.587006	927301
15/01/19	375	386	375	385.149994	378.090881	1965520
16/01/19	385.299988	390.700012	379.200012	389.299988	382.164795	2847403
17/01/19	391.200012	395.450012	386.5	394.5	387.269501	4156932
18/01/19	396.5	399.950012	392.25	399.299988	391.981537	3617922
21/01/19	397.5	402.700012	392.100006	396.200012	388.938354	2563705
22/01/19	393.399994	394.700012	387.100006	390.600006	383.44101	3328908
23/01/19	390	392	383.600006	385.200012	378.139954	3653992
24/01/19	386	386.5	377.600006	380.950012	373.967865	3633336
25/01/19	382.5	383.75	372.25	373.850006	366.997955	4760625
28/01/19	374.950012	375.350006	292.100006	326.100006	320.123169	15177384
29/01/19	330	354.600006	327.600006	349.25	342.848846	9816333
30/01/19	349.049988	349.049988	335.600006	338.149994	331.952332	7672859
31/01/19	339.899994	341.700012	330.200012	338.649994	332.443146	6403921
01/02/19	339.899994	346.799988	333.350006	338.450012	332.246796	3119675
04/02/19	337.25	338.799988	329.049988	335.649994	329.498138	4517829
05/02/19	333.100006	340.950012	330.75	339.799988	333.572052	3262960
06/02/19	338.799988	341.799988	318.850006	330.350006	324.295288	6687853
07/02/19	330.549988	336.350006	322.600006	332.350006	326.258606	4871712
08/02/19	333	336.5	328	331.5	325.424194	2915806
11/02/19	332.950012	333.950012	318.399994	328.799988	322.773682	3783848
12/02/19	328.799988	329.950012	323.25	326.799988	320.810333	4496913
14/02/19	342	352.200012	340.049988	349.100006	342.70163	6612759
15/02/19	347.549988	352.899994	347.299988	350.149994	343.732361	7728519
18/02/19	348	352.899994	345.549988	347.299988	340.934601	6875440
19/02/19	347.5	348.5	337.549988	339.549988	333.32663	3300497
20/02/19	342	356.350006	340.950012	354.75	348.248016	4885571
21/02/19	352.100006	359.25	350.799988	355.75	349.229706	4089677
22/02/19	353.549988	358.600006	352.700012	354.299988	347.806274	1719606
25/02/19	329	339.549988	320.600006	324.549988	318.601563	21795407
26/02/19	324	326.5	315.75	323.5	317.570831	14243781
27/02/19	326.549988	332.299988	322.600006	325.25	319.288757	5738757
28/02/19	328.700012	329.700012	325.149994	325.850006	319.877716	5059506
01/03/19	328.799988	334.799988	327	333.200012	327.093018	4756894
05/03/19	333.25	340.5	330.5	339.25	333.032166	5098498
06/03/19	342.5	349.200012	334.049988	337.049988	330.872437	7949482
07/03/19	338	342.5	335	340.899994	334.651886	3047318
08/03/19	340.899994	342.950012	338.100006	342.149994	335.878998	2265000
11/03/19	343.200012	352.899994	342.149994	351.299988	344.861267	2918059
12/03/19	352.549988	365.149994	351.600006	361.049988	354.432587	5386817
13/03/19	361.450012	369.399994	357.799988	367.149994	360.420776	3888377
14/03/19	367	369.200012	360.200012	366	359.29187	1775804
15/03/19	366.25	368.950012	361.5	367.100006	360.371704	3057825
18/03/19	365.049988	375.799988	365.049988	369	362.236847	3037029
19/03/19	370	372	362.5	365.75	359.046448	1933040
20/03/19	367	367.549988	359.5	360.600006	353.990845	2925322
22/03/19	359.600006	362	355.299988	360.75	354.138062	3229387
25/03/19	358.899994	363	353.149994	361.350006	354.727112	3162063
26/03/19	361.350006	369.850006	361.350006	368.600006	361.844238	2657710
27/03/19	367.200012	371.700012	364.200012	366.299988	359.586334	2965654
28/03/19	368.850006	382.649994	366.299988	381.299988	374.311432	5909606
01/04/19	380.950012	386.5	378.799988	383.049988	376.029358	2479521
02/04/19	383	386	377.5	379.700012	372.740814	1825681
03/04/19	380.299988	386.299988	380	382	374.998596	2701443
04/04/19	382	382.049988	374.700012	378.25	371.317352	1397625
05/04/19	379	388.899994	377.399994	387.149994	380.054199	2443633
08/04/19	388.299988	388.299988	375.149994	379.899994	372.937103	2624528
09/04/19	379.75	381.600006	373	380.700012	373.722443	1542463
10/04/19	378.399994	385.399994	375.200012	383.450012	376.422028	2067637
11/04/19	382.5	383	377.5	379.450012	372.495331	1621369
12/04/19	379.200012	387	377.299988	385.649994	378.581696	2146541
15/04/19	385	389	382.75	387.049988	379.956055	2070828
16/04/19	387.049988	396.549988	386.100006	395.649994	388.398407	3728013
18/04/19	395	395.5	388.899994	390.549988	383.391876	3218018
22/04/19	388.399994	391.799988	384.25	391.049988	383.882721	2279282
23/04/19	389.549988	391.700012	385.549988	390.899994	383.735504	2424827
24/04/19	387.700012	394	386.100006	391.75	384.569916	1674322
25/04/19	390	392.899994	387.649994	389.25	382.115753	5163069
26/04/19	387.299988	393.700012	385.649994	391.75	384.569916	1681376
30/04/19	391.149994	393.950012	384.799988	392.799988	385.600677	2502107
02/05/19	392.799988	397	390.149994	395.299988	388.05484	2139442
03/05/19	393	398.399994	385.049988	387.25	380.152405	1863548
06/05/19	386	386.049988	378.450012	379.799988	372.838928	1648057
07/05/19	381	383.950012	370.100006	371.899994	365.08374	1628805
08/05/19	370.049988	374.899994	367.700012	369.799988	363.022186	1688110
09/05/19	369.899994	370.700012	361.100006	363.899994	357.230377	1315271
10/05/19	363.899994	378.700012	363.899994	372.549988	365.721802	3030255
13/05/19	369.899994	372.299988	362.950012	364.75	358.064758	1520562
14/05/19	362.899994	373.799988	362	370.549988	363.758423	3050760
15/05/19	371	375	359.100006	360.149994	353.549072	2499138
16/05/19	361	374	361	371.5	364.691071	3157194
17/05/19	368.799988	372.799988	362	367.100006	360.371704	3059404
20/05/19	388.5	408.200012	376.049988	400.100006	392.766846	10973781
21/05/19	409	411.399994	385.299988	387.600006	380.495972	9115899
22/05/19	389	393.450012	378.399994	385.950012	378.876221	4543570
23/05/19	398.950012	430.600006	392.149994	407.549988	400.080322	23021274
24/05/19	408.450012	414.850006	399.5	410.25	402.730835	9272570
27/05/19	409.25	417.299988	405.600006	412.399994	404.841431	5088602
28/05/19	420	426.799988	408.700012	412.649994	405.086853	18296760
29/05/19	412.299988	412.950012	404.299988	406.549988	399.098633	2511011
30/05/19	406.549988	411.799988	401.600006	409.299988	401.798248	5598272
31/05/19	408.799988	417.700012	407.350006	416.399994	408.768127	4217665
03/06/19	416.399994	426.350006	412.100006	424.75	416.965057	3852273
04/06/19	423.399994	429.850006	417.399994	425.549988	417.750427	7683485
06/06/19	428.149994	429.5	420.799988	426.299988	418.486664	4848580
07/06/19	426.299988	427.399994	419.450012	425.200012	417.40683	2648848
10/06/19	424.100006	429.5	420.600006	425.75	417.946747	2374282
11/06/19	424.700012	427.799988	423.149994	426.299988	418.486664	1707108
12/06/19	425.25	429.399994	423	424.950012	417.161407	2329686
13/06/19	424	426.299988	422.5	424.950012	417.161407	2925612
14/06/19	424.950012	428.149994	423.75	426.399994	418.584839	2745328
17/06/19	426	426.350006	422.100006	422.850006	415.099915	2736051
18/06/19	424.899994	425.700012	418.600006	421.399994	413.676453	3509487
19/06/19	423.5	424.850006	400.700012	407.700012	400.2276	5938743
20/06/19	397.950012	412.600006	389.700012	401.200012	393.84671	8383317
21/06/19	402.149994	407.649994	397.649994	402	394.63205	4710025
24/06/19	400	407.399994	399.799988	406	398.558716	2582740
25/06/19	404	407.200012	402.649994	405.649994	398.215118	2099347
26/06/19	405.399994	417.600006	404	414.950012	407.344696	3327963
27/06/19	415.25	418.299988	404.700012	406.5	399.049561	8841636
28/06/19	408.700012	413.350006	407	410.200012	402.681763	2148799
01/07/19	412	414	408.5	413.25	405.675842	1457022
02/07/19	413	416.450012	409.399994	414.049988	406.461182	1671598
03/07/19	414	419.5	414	414.899994	407.295593	2542307
04/07/19	416	417.25	413.350006	414.899994	407.295593	1101623
05/07/19	416.399994	416.5	400.549988	402.450012	395.073822	1670037
08/07/19	401	404.450012	395.950012	397.799988	390.509003	1648021
09/07/19	397.700012	406	392.649994	405	397.577057	1952280
10/07/19	406.950012	408.799988	402.350006	405	397.577057	2023029
11/07/19	408.200012	413.700012	403.899994	412.899994	405.332275	1732979
12/07/19	411.950012	419.399994	409.600006	415.299988	407.688263	2818537
15/07/19	413.549988	416.200012	408.100006	409.100006	401.601929	2601603
16/07/19	411.649994	421.5	407.649994	417.75	410.093384	2111513
17/07/19	420.200012	421.100006	414.299988	417.049988	409.406189	1698318
18/07/19	416.700012	419.299988	410.75	412.399994	404.841431	1300071
19/07/19	414.549988	416.649994	401.75	405.5	398.067902	1894624
22/07/19	403.799988	409.5	396.5	407.200012	399.736755	1941825
23/07/19	409	409	398	399.75	392.423279	2835920
24/07/19	400	400.549988	378	380.799988	373.820618	4748109
25/07/19	380.799988	385.549988	377	380.350006	373.378845	2998970
26/07/19	380.649994	384.399994	377.200012	381.649994	374.852112	2701597
29/07/19	381.549988	382.799988	372	373.850006	367.191071	1888927
30/07/19	376.600006	379.899994	371.100006	373.450012	366.798218	2312161
31/07/19	373	381.799988	368.649994	377.549988	370.825134	2429787
01/08/19	376	377.850006	366.299988	371.100006	364.490082	1720133
02/08/19	368.5	379.75	363.649994	375.450012	368.762573	3029294
05/08/19	372	372	359.149994	367.850006	361.297943	2432675
06/08/19	365.600006	378.600006	365.25	376.950012	370.23587	3719169
07/08/19	379.549988	379.549988	365.649994	372.25	365.619537	3419644
08/08/19	378	379.5	367.450012	373.950012	367.289307	3397923
09/08/19	377.700012	380.5	374.25	376.600006	369.89209	2223023
13/08/19	376.399994	379.549988	359.100006	360.549988	354.12796	2576776
14/08/19	361.549988	363	356.600006	358.850006	352.458252	4506969
16/08/19	356.049988	358.549988	350	357.350006	350.984955	4433448
19/08/19	357.600006	363.399994	356.5	357.399994	351.034058	2152462
20/08/19	357.399994	359.75	352	354.950012	348.627716	1767899
21/08/19	355	355	348.399994	350.700012	344.45343	1459740
22/08/19	348.799988	348.799988	340.799988	345.049988	338.904022	2171160
23/08/19	346.399994	354.149994	339.649994	349.350006	343.127472	2246560
26/08/19	366	375	349.350006	368.200012	361.641724	4974219
27/08/19	370.299988	374.25	367.299988	372.049988	365.423126	3040184
28/08/19	373.100006	374.25	364.049988	365.950012	359.431793	2186454
29/08/19	367	370.299988	361.299988	366.200012	359.677338	1725632
30/08/19	368.450012	368.850006	359.399994	365.700012	359.186249	2313806
03/09/19	362.700012	367.149994	359.549988	361.299988	354.864594	1638833
04/09/19	361.299988	365.75	356.649994	364.350006	357.86026	1846644
05/09/19	365.700012	367.75	361.25	366.549988	360.021088	1642165
06/09/19	368	368.700012	363.799988	365.75	359.235321	2366109
09/09/19	365.799988	371.799988	363.649994	369.549988	362.967651	2954338
11/09/19	371.200012	374.950012	366.5	373.350006	366.699982	3341392
12/09/19	375	376.200012	370.5	372.450012	365.81601	2625251
13/09/19	376.5	377	370.399994	374.200012	367.534851	2925109
16/09/19	373	373.799988	368.100006	370.600006	363.998962	2561643
17/09/19	370.600006	373.25	362.799988	365.299988	358.793365	2609989
18/09/19	365	368.299988	364.200012	366.350006	359.824646	1469778
19/09/19	366.299988	366.5	357.850006	361.899994	355.453918	1317155
20/09/19	362.450012	384.799988	361	380.700012	373.919067	6134710
23/09/19	394	417.5	386.100006	410.950012	403.630249	6695717
24/09/19	409.950012	417.5	403.950012	413.850006	406.478607	3112368
25/09/19	409.299988	417.950012	409.100006	414.799988	407.411652	2997555
26/09/19	412.200012	420.600006	412	419.149994	411.684204	8639414
27/09/19	418	420.5	406.100006	408.600006	401.322113	3789544
30/09/19	403	415.549988	401.450012	413.950012	406.576813	3152658
01/10/19	415.200012	417.899994	401.600006	404.049988	396.853149	2532760
03/10/19	403.5	406.200012	398.600006	403.899994	396.705811	2619077
04/10/19	405.5	407.25	392.950012	394.600006	387.571472	1610595
07/10/19	396	400.75	390.649994	395.25	388.2099	1399825
09/10/19	396.350006	402.850006	391.549988	400.450012	393.317291	3905912
10/10/19	397.799988	401.600006	395.600006	399.899994	392.777069	3034826
11/10/19	401.25	410.25	395.899994	409.049988	401.764069	2283201
14/10/19	410.899994	413	404.799988	407.450012	400.192596	3313476
15/10/19	408.850006	414.5	407.450012	413.75	406.380371	2434978
16/10/19	413	413.75	403.600006	410	402.697174	2008661
17/10/19	409.100006	411.200012	404.600006	409.149994	401.862305	2478950
18/10/19	410	423.799988	408	421.700012	414.188782	4047650
22/10/19	421.5	428.850006	417.100006	420.75	413.255707	2380735
23/10/19	418	419	395	396.100006	389.044739	6752056
24/10/19	399	401.450012	393.350006	399.149994	392.040405	6433637
25/10/19	402.950012	402.950012	396.850006	398.950012	391.844025	3272059
27/10/19	null	null	null	null	null	null
29/10/19	401	401	398.149994	398.950012	391.844025	2269051
30/10/19	399.200012	405	395.5	398.100006	391.009125	5590453
31/10/19	399.25	400	393.649994	395.799988	388.750092	2529130
01/11/19	396	397.25	387.850006	389.75	382.807861	3665336
04/11/19	390	394.950012	389.75	391	384.035583	3146855
05/11/19	391.700012	392.899994	386.5	390	383.053406	1395899
06/11/19	390	394.399994	388.5	391	384.035583	2277683
07/11/19	390.5	392	388.049988	390.450012	383.495392	1615593
08/11/19	391.200012	391.200012	385.5	386.149994	379.271973	1206504
11/11/19	386.149994	389.149994	382.5	387.899994	380.990814	2300763
13/11/19	391	391.799988	369.399994	370.799988	364.195374	5392849
14/11/19	371.899994	374.100006	365.850006	369.100006	362.525665	2662084
15/11/19	369.100006	370.899994	365.5	366.299988	359.775543	2362065
18/11/19	366.299988	367.450012	364.100006	365.649994	359.137115	1835202
19/11/19	367.5	368.149994	361.549988	364.049988	357.565613	2758083
20/11/19	364.5	377.100006	364	366.700012	360.168457	6385953
21/11/19	368	376.25	368	372.100006	365.47226	6556285
22/11/19	372.25	375.549988	370.450012	371.450012	364.833832	3679373
25/11/19	372	379.200012	371.5	374.700012	368.02594	3050808
26/11/19	377.049988	378	368.450012	370.399994	363.802521	4348236
27/11/19	372	374.350006	367.25	372.950012	366.307098	1417796
28/11/19	376	377.700012	370.5	372.600006	365.963348	1649478
29/11/19	372	384.950012	370.799988	382.049988	375.244995	30111277
02/12/19	381.100006	383.350006	375.850006	377.75	371.021606	3783084
03/12/19	380	380	359.549988	361.950012	355.503021	4189825
04/12/19	361.5	370.350006	357.350006	367.850006	361.297943	4369308
05/12/19	368	373.600006	365.149994	368.399994	361.838135	3179935
06/12/19	370.649994	371.299988	363.399994	366.149994	359.628204	2376977
09/12/19	368.25	377.5	364.950012	373.600006	366.945526	4988293
10/12/19	373.899994	375.850006	366.049988	366.899994	360.364838	2108098
11/12/19	368.950012	370.850006	365	369.700012	363.11499	1710192
12/12/19	371.450012	376.5	370.899994	372.5	365.865112	2012086
13/12/19	372.549988	380.899994	372.549988	376.950012	370.23587	2699035
16/12/19	377.25	380.450012	366.950012	368.350006	361.789032	3579883
17/12/19	369.200012	373	367.549988	371.25	364.63736	4226416
18/12/19	372.100006	375.799988	369.100006	374.5	367.829468	3960881
19/12/19	374	374.25	367.600006	369.649994	363.065857	2769484
20/12/19	370.200012	378	370.200012	372.299988	365.668671	10808900
23/12/19	372.049988	374.200012	364.25	366.899994	360.364838	4275342
24/12/19	368	372	366	368.600006	362.034576	2948878
26/12/19	368.799988	370.600006	362.100006	363.649994	357.172729	2503435
27/12/19	366.75	367.899994	362.799988	363.700012	357.221863	2146972
30/12/19	371	371	363.75	365.950012	359.431793	4732203
31/12/19	366	368.649994	364.899994	366	359.480896	2043206
01/01/20	368	379.25	366	377.649994	370.92337	11377167
02/01/20	377.950012	384.700012	376.5	383.149994	376.325409	5919760
03/01/20	382.700012	384.350006	379.200012	382.5	375.687012	3684824
06/01/20	388	388	374.75	380.200012	373.427979	12482680
07/01/20	384.049988	389.75	382.399994	384.799988	377.946014	8091465
08/01/20	379	387.600006	378.25	385.649994	378.780884	4620991
09/01/20	389.149994	394	386.049988	391.799988	384.82135	4186783
10/01/20	391.799988	394.299988	390	392.049988	385.066895	2405154
13/01/20	391.899994	393.899994	389.299988	390.350006	383.397156	1516112
14/01/20	391	392.600006	386	389.200012	382.26767	1963128
15/01/20	389.299988	391.399994	386	390.799988	383.839142	1536571
16/01/20	392	394.600006	389.799988	390.950012	383.986481	1340762
17/01/20	390.899994	392.399994	386	387.600006	380.696167	1644832
20/01/20	387.649994	389.200012	378.799988	380.049988	373.280609	1760945
21/01/20	378.799988	382	375.299988	379.950012	373.182434	2005178
22/01/20	379.950012	385	379	383.600006	376.767395	1817459
23/01/20	384.450012	386.75	380.75	385.850006	378.977325	1202104
24/01/20	383	387.399994	380.299988	384.75	377.896912	1572385
27/01/20	383.700012	386.25	379.799988	381.25	374.459259	1076027
28/01/20	380.700012	381.5	370.200012	372.950012	366.307098	2220618
29/01/20	377.5	387.75	373.75	383.350006	376.521851	3588224
30/01/20	381	383.700012	376.850006	378	371.267151	1526892
31/01/20	380.049988	381.549988	368.25	369.399994	362.820313	2912256
03/02/20	364	370	355.5	367.350006	360.806824	2857926
04/02/20	370.100006	376	366.350006	372.5	365.865112	3061868
05/02/20	372	372.5	361.100006	366.600006	360.07019	3441871
06/02/20	370	373.200012	367.649994	370.200012	363.60611	4172547
07/02/20	370.200012	373.700012	367.200012	369.549988	362.967651	2197903
10/02/20	370.049988	373.450012	366.149994	368.25	361.690796	1537598
11/02/20	370.5	378.399994	369.049988	374.200012	367.534851	2836917
12/02/20	376.950012	378.899994	371.600006	374.100006	367.436615	1873710
13/02/20	374	374.700012	367	369.100006	362.525665	1602247
14/02/20	370.299988	372	366	366.850006	360.315735	1012713
17/02/20	366.850006	366.850006	359.399994	362.799988	356.337891	1979626
18/02/20	362.5	368.450012	358.350006	366.600006	360.07019	1693616
19/02/20	371	374.450012	367.350006	371.299988	364.686462	2057811
20/02/20	371	374.5	370	370.850006	364.244507	1799254
24/02/20	367.649994	371.399994	361.5	362.25	355.797668	2070656
25/02/20	362.299988	364.700012	355.600006	358.399994	352.016266	2530137
26/02/20	356.899994	362.5	352.899994	358.399994	352.016266	4164401
27/02/20	358.700012	360.75	351.5	353.700012	347.399994	1977795
28/02/20	347	348.649994	339.200012	342.200012	336.104828	4299292
02/03/20	346.100006	351.049988	338.299988	340.649994	334.582397	2510491
03/03/20	344	349.049988	342	347.299988	341.113953	3671071
04/03/20	347.799988	349.799988	339.899994	345.950012	339.788025	3490806
05/03/20	347.299988	351.899994	346.5	349.149994	342.931	2709900
06/03/20	339.799988	343.200012	331.25	341.399994	335.319061	3966036
09/03/20	334.700012	334.700012	316.850006	321.899994	316.166351	3230309
11/03/20	322.799988	326.350006	316.200012	320.200012	314.496674	5634335
12/03/20	288.200012	301.899994	284	287.649994	282.526428	9895066
13/03/20	260	300.700012	232	292.75	287.535614	21079070
16/03/20	273	276.850006	252	261.399994	259.581421	7727458
17/03/20	265	283.350006	265	267.149994	265.291443	9691217
18/03/20	270	273	256	260.399994	258.588379	5581367
19/03/20	248	264.149994	241	258.350006	256.552673	8727962
20/03/20	257.600006	264.5	247.199997	256.399994	254.616226	7028900
23/03/20	235	235.800003	203	207.800003	206.35434	5716748
24/03/20	216	238.75	212.600006	231.75	230.137711	9694177
25/03/20	222.300003	266.5	222.300003	255.600006	253.821793	11745146
26/03/20	257.649994	260.100006	241.5	248.199997	246.473267	8701776
27/03/20	259	259.600006	244	251.300003	249.551712	4871435
30/03/20	248	254.850006	237	251.649994	249.899261	8946439
31/03/20	255	259.600006	247.050003	251.300003	249.551712	6401278
01/04/20	246.050003	247.800003	235.050003	244.800003	243.096924	4034211
03/04/20	246	252.800003	238.899994	244.800003	243.096924	7210403
07/04/20	254.199997	255.850006	245.600006	248.100006	246.373978	7360798
08/04/20	248	255.850006	242.75	250.850006	249.104843	6897792
09/04/20	254	254.600006	247.449997	251.899994	250.147522	5290625
13/04/20	252	265.5	247.5	262.850006	261.021362	6979344
15/04/20	265	279.399994	265	268.899994	267.029266	7606664
16/04/20	267	271.299988	260.299988	267.600006	265.738312	3267284
17/04/20	275	275.899994	263.600006	268.149994	266.284485	3470146
20/04/20	273.5	273.5	266.549988	270.5	268.618134	2234365
21/04/20	266.049988	269.600006	260.899994	265.200012	263.355011	2562044
22/04/20	260	273.850006	258.5	271.899994	270.008392	3229099
23/04/20	273.5	279.700012	268.5	277.600006	275.668732	3594086
24/04/20	273.950012	276.950012	269.549988	270.649994	268.76709	2515755
27/04/20	273.299988	277.100006	269.5	271.149994	269.263611	1845577
28/04/20	271.149994	274.700012	270	272.950012	271.051086	1808291
29/04/20	274	293.200012	272.700012	287.649994	285.648804	4058322
30/04/20	295.049988	296	285.100006	290.100006	288.081787	4675412
04/05/20	275	280	262	266.350006	264.497009	6359013
05/05/20	271.700012	271.700012	261.100006	263.100006	261.269623	4866839
06/05/20	261.100006	273.5	261.100006	270.149994	268.270569	10547916
07/05/20	271.200012	284.5	268.450012	282.399994	280.435333	6505707
08/05/20	285.100006	286.850006	280.549988	285.049988	283.066895	2594066
11/05/20	285.200012	293.25	285.200012	289.700012	287.68457	3204070
12/05/20	289	292.799988	285.25	291.5	289.472046	4602740
13/05/20	297	311.899994	262.350006	309.350006	307.197845	9559902
14/05/20	301.100006	311.450012	301.100006	308.399994	306.254456	5684066
15/05/20	309	312	305.350006	309.25	307.098541	3712050
18/05/20	306	307.350006	291.350006	293.299988	291.259491	3625908
19/05/20	299.799988	320.899994	297.350006	319.200012	316.97934	10540236
20/05/20	318	324.799988	311.549988	323.75	321.497681	6985180
21/05/20	319.399994	322.149994	315.399994	317.149994	314.943573	4602568
22/05/20	315	315	306.549988	310.600006	308.439178	3428549
